A1	fraget	-	in	-	pald	-	nach	-	irem	-	-	alexander	-	-	-	-	-	der	ritter	sprach	fraue	-	fein	seidt	ir	mich	fraget	-	so	sag	ich	eüch	zu	stunde	er	leidet	not	un	grosse	pein	vnd	ist	hart	in	einen	pflug	gepunden	dar	in	muß	er	verschliessen	seien	leben	-	hilfft	weder	silber	noch	rotes	gold	ir	welt	eüch	dan	in	meinen	willen	geben	die	frau	sprach	ich	hoffe	es	sey	erlogen	es	ist	vil	leicht	ein	ander	man	der	-	-	in	dem	pflug	hat	getzogen	sagt	mir	herr	was	hat	er	an	so	höre	ich	das	wol	das	ich	nit	werd	betrogen	der	haiden	riter	sprach	das	sag	ich	eüch	mit	fleisse	er	tregt	an	ein	-	-	-	reiche	wadt	ein	hembd	-	das	ist	weise	das	kein	mase	nie	empfangen	hat	zwey	gantze	iar	hat	er	in	eim	pflug	getzogen	ir	gesecht	yn	lebent	nimmer	mere	nach	seinem	leibe	da	habent	kein	gedencken	wan	er	im	pflug	-	mag	nit	mer	gon	so	haist	in	der	künig	erdrencken	wölt	ir	eüch	in	meinen	-	-	willen	ergeben	als	pald	ich	dan	-	heim	kumb	zu	landt	so	wil	ich	eüch	yn	hersenden	by	-	-	dem	leben	die	fraw	die	sprach	kost	es	dan	-	sein	leben	oder	-	mir	mein	weiplich	ere	so	merckent	mich	gar	ebben	ritter	mein	vil	libee	herre	biß	morgen	frü	will	ich	eüch	ein	antbort	-	geben	got	der	-	tet	ir	-	einen	-	-	engel	senden	-	in	-	ir	-	kamer	-	-	-	-	-	-	-	offenbar	er	sprach	du	an	eins	münichs	wa<t>e	vnd	laß	dir	schneiden	ab	dein	hare	ein	münichs	platten	solt	du	dir	lassen	scheren	vnd	reitt	dem	r<i>tter	hinden	nach	dein	saittenspil	solt	du	hinder	dir	nit	lassen	vnd	laß	dir	nit	sein	also	-	-	-	-	-	-	-	gach	vnd	henge	ym	nach	sittigelichen	-	auff	der	strassen	in	die	herberg	solt	du	zu	ym	ein	kören	auch	mit	deinem	saittenspil	so	erlöest	du	-	alexander	mit	grossen	eren	am	morgen	-	die	frau	zu	dem	ritter	kame	sy	gundt	ym	schnel	entlichen	versagen	vnd	vrlaub	von	ym	name	sy	sprach	zu	ym	in	yamers	klagen	ich	will	meins	lieben	herren	hye	er	beicten	mein	ere	-	will	ich	ym	schonee	vnd	woll	behalten	den	got	der	mich	geschaffen	hatt	den	will	ich	-	lassen	waltten	der	alle	gind	vnder	stat	der	ritter	gundt	gar	pallde	von	dannen	reitten	deß	nam	die	fraw	gar	eben	war	sy	tet	das	ir	der	engel	hät	geratten	wie	pald	sy	ir	-	-	-	-	ein	platten	schar	vnd	legt	an	palde	eines	münichs	-	wate	ir	saitenspil	das	hieng	sy	an	ir	seitten	vnd	nam	der	herberg	eben	war	zu	dem	ritter	gundt	sy	einhinreitten	-	-	-	-	-	-	der	wirdt	empfing	die	frawen	mitt	reichem	schalle	seint	gott	wilkumen	liebe	wa	wöllt	ir	-	-	-	hin	wallen	sy	-	-
C1	-	fragt	jn	gar	-	-	behende	-	vmb	-	jren	-	herrn	-	schoene	-	-	der	ritter	sprach	-	,,frawe	fein	seit	jr	mich	fragen	thuot	so	sag	ich	euch	zuo	stunde	er	leit	not	vnd	grosse	pein	vnd	ist	hart	in	ein	pfluog	gepunden	daryn	muoß	-	er	verschliessen	sein	leben	-	hilfft	weder	silber	noch	rotes	gold	jr	woelt	euch	dann	in	meynen	willen	geben	die	fraw	sprach	,,ich	hoff	es	sey	erlogen	es	ist	vileicht	-	ein	ander	mann	der	-	-	in	dem	pfluog	hat	gezogen	saget	mir	herr	was	hat	er	an	so	hoer	ich	-	wol	das	jch	nit	wird	betrogen	der	ritter	-	sprach	,,das	sag	ich	euch	mit	fleiß	er	tregt	an	ein	reyche	wat	ein	hemmet	-	-	-	-	das	ist	weiß	das	kein	masen	nie	empfangen	hat	zwey	gantze	jar	hat	er	in	eym	pfluog	gezogen	jr	secht	in	lebendig	nymmer	mer	nach	seynem	leyb	habt	keyn	gedancken	wenn	-	er	im	pfluog	nimmer	mag	geen	-	-	so	heist	jn	der	kuenig	machomet	ertrencken	woelt	jr	meynes	-	-	-	willen	pflegen	als	bald	ich	-	kum	wider	heym	zuo	land	so	wil	ich	jn	euch	-	-	senden	bey	dem	leben	die	fraw	sprach	-	,,kost	es	dann	seyn	-	leben	oder	-	mir	mein	weiblich	eer	so	mercket	mich	gar	eben	ritter	meyn	vil	lieber	herr	bis	morgen	frue	wil	ich	euch	ein	antwort	-	geben	got	der	-	herr	-	jr	-	ein	-	engel	sandt	-	in	-	jr	-	kamer	-	-	-	-	-	-	gar	offenbar	er	sprach	,,mach	eyns	muenchs	gewand	vnd	laß	dir	schneyden	-	ab	dein	har	ein	muenchs	platen	solt	-	dir	lassen	scheren	vnd	reyt	dem	ritter	hinden	nach	deyn	seytenspil	-	solt	hinter	dir	nicht	lassen	vnd	laß	dir	nit	seyn	also	-	-	-	-	-	-	-	gach	vnd	heng	jm	nach	sitlichen	-	auff	der	strassen	in	die	herberg	solt	du	zuo	jm	ein	lenden	auch	mit	deynem	seyttenspil	so	erloestu	-	-	alexander	mit	freuden	-	am	morgen	-	die	fraw	zuo	dem	ritter	kam	sie	begund	jm	schnelligklich	-	versagen	vnd	vrlaub	von	jm	nam	sie	sprach	zuo	jm	in	iamers	klagen	,,ich	wil	meines	lieben	herren	hie	erbeyten	meyn	eer	wil	-	-	ich	jm	wol	vnd	schon	behalten	dann	got	der	mich	beschaffen	hat	den	wil	ich	es	lassen	walten	der	alle	ding	vnterstat	-	der	ritter	begundt	-	bald	von	dannen	reytten	des	nam	die	fraw	gar	eben	war	sie	thet	als	jr	der	engel	het	geraten	wie	bald	sie	-	-	-	-	jr	ein	platten	schar	vnd	leget	an	eynes	muenches	-	-	wate	jr	seyttenspil	-	hieng	sie	an	jr	seyten	vnd	nam	der	herberg	eben	war	zuo	dem	ritter	-	-	-	-	-	begund	sie	hinein	reyten	der	wirt	empfieng	die	frawen	mit	reychem	schalle	,,seit	got	wilkumen	-	-	lieber	herr	wo	woelt	jr	hin	walle	{\dfootnote{\textit	eine	wallfahrt
E2	sie	-	zuo	-	jhm	saß	-	sie	-	fragt	-	-	nach	alexander	-	also	schone	der	ritter	sprach	zart	frawe	fein	seidt	jhr	mich	fragt	-	so	sag	ichs	euch	zuo	stunden	er	leidet	noht	vnd	schwere	pein	vnd	ist	hart	in	einen	pfluog	gebunden	darinne	muß	er	enden	je	sein	leben	darfür	hilfft	weder	silber	-	-	gold	jr	wölt	euch	dann	in	mein	willen	ergeben	die	frawe	sprach	ich	hoff	es	sey	erlogen	es	ist	villeicht	-	ein	ander	mann	der	des	mals	in	dem	pfluog	hat	gezogen	sagen	mir	herr	was	hat	er	an	so	höre	ich	das	-	-	ich	nit	wert	betrogen	der	ritter	-	sprach	dz	sag	ich	euch	mit	fleisse	er	treit	an	jhm	-	-	ein	reiche	wadt	ein	hembe	et	das	ist	weisse	das	-	masen	nie	empfangen	hat	zwey	gantze	jar	hat	er	jm	-	pfluog	gezogen	jhr	gsecht	jn	lebend	nimer	an	nach	seinem	leibe	habend	-	kein	gedencken	wann	er	im	pfluog	-	mag	nime	gan	-	so	lasset	jhn	der	könig	machomet	ertrencken	jhr	wolt	euch	dann	nach	meinem	willen	wenden	so	bald	ich	dann	kum	heim	-	zuo	land	so	wolt	ich	euch	ihn	lebendig	her	senden	-	-	-	die	fraw	die	sprach	kost	es	jm	dann	sein	leben	od	aber	mir	mein	weiblich	eer	so	solt	jr	mercken	eben	biß	morgens	kom	ich	wider	her	-	-	-	-	-	ein	antwort	werden	-	jr	-	dan	vom	mir	-	hören	-	gott	-	sendet	jr	-	ein	-	engel	-	so	getrate	der	sprach	zuo	jr	gar	offenbar	leg	-	-	an	ein	münsch	wate	vnd	laß	dir	schneiden	ab	dein	har	ein	münches	platten	solt	du	dir	lan	scheren	vnnd	reyt	dem	ritter	hinden	nach	dein	seyten	spil	solt	-	-	-	-	-	-	-	nit	hinder	dir	lassen	vnnd	laß	dir	nit	sein	zuo	gach	vnnd	heng	ihm	nach	gar	sittlich	auff	der	strassen	inn	sein	herberg	da	solt	du	auch	einkeren	mit	-	-	deinem	seytenspil	so	guot	so	erlösest	alexander	wol	mit	ehren	des	morgens	frü	die	fraw	zuom	-	ritter	kame	sie	gund	jm	schnelligklich	-	versagen	vn	vrlob	von	jm	name	sie	sprach	zuo	jhm	in	jammers	klagen	-	-	meins	edlen	herren	will	ich	heim	erwarten	mit	gottes	will	ich	mein	ehr	erhalten	der	gott	-	-	der	mich	erschaffen	hatt	den	will	ichs	-	lassen	walten	der	alle	ding	wol	vnderstat	der	ritter	begund	gar	bald	von	dannen	reiten	des	nam	die	frauw	gar	eben	war	sie	thet	als	jr	der	engel	hett	geraten	-	-	sie	ließ	jhr	schneiden	ab	jr	har	vnd	-	-	legt	an	gar	bald	ein	münches	wate	jr	seitenspil	das	henckt	sie	an	jr	seiten	sie	ritt	-	-	-	-	-	dem	ritter	hinden	nach	in	sein	herberg	begund	sie	auch	einreiten	der	wirt	empfieng	die	fraw	mit	reichem	schalle	er	sprach	gott	will	kom	lieber	herr	wo	wöllend	ihr	hin	wallen	-	-	-


A1	-	-	-	sprach	ich	wer	geren	über	mer	er	nam	ir	roß	vnd	gab	ym	ein	haber	messe	-	-	-	-	-	-	die	frau	gieng	ein	der	ritter	was	zu	dissche	-	-	gesessen	er	bott	ir	-	-	-	-	-	-	-	-	-	mit	vns	essen	sy	antwort	ym	in	züchten	fein	der	zerung	hab	ich	da	heym	vergessen	der	zerung	sol	ich	nit	fil	hon	-	noch	da	heimen	in	meinem	gewalt	ich	muß	akk	stund	in	sorgen	stan	also	sol	ich	dan	meinen	orden	halten	-	-	-	-	-	-	-	-	-	-	-	-	der	ritter	nam	der	rede	gar	eben	ware	sprach	herre	sitzent	her	an	das	mal	ich	will	-	-	-	-	-	den	wirt	für	eüch	betzalen	die	frau	die	aß	vnd	tranck	al	do	mit	schalle	vnd	macht	ir	kurtze	weil	also	vil	-	vor	den	herren	alle	al	da	mit	irem	saittenspil	das	gund	dem	riter	also	wol	gefallen	sy	hieß	den	wirt	ir	saitenspil	herbringen	sy	-	die	-	lautten	zum	ersten	-	schlug	-	dar	ein	-	-	kund	sy	-	wol	singen	-	-	ein	grosser	tantz	sich	er	hub	das	hofgesind	wart	sy	loben	alles	-	der	ritter	sprach	lieber	herre	-	wo	wölt	ir	hin	das	sölt	ir	mir	sagen	sy	sprach	ich	wer	gern	über	mer	mir	stat	mein	sin	hin	zu	dem	heilgen	grabe	so	förcht	ich	ich	müg	mich	nit	-	-	-	-	-	-	-	-	-	erneren	der	riter	sprach	so	ziechet	mit	mir	-	ich	wil	eüch	ein	vn	aus	vertzeren	sy	gunden	mit	ein	ander	zu	dem	-	-	-	-	-	-	-	schiff	hin	eilen	-	der	kaufleüt	waren	also	vil	sy	-	kürtzet	-	in	die	weile	also	mit	irem	saittenspil	sy	kamen	über	mere	mit	grossen	freüden	die	kauffleüt	wurdenn	iren	kauffman	schatz	austragen	einer	auff	der	ander	abe	sy	ward	den	ritter	fragen	herr	welichs	ist	der	weg	zum	heilgen	grabe	oder	wen	müssen	wir	vns	von	ein	ander	scheiden	der	ritter	sprach	-	herre	mein	ir	söllent	noch	ein	monat	bey	mir	pleiben	vnd	söllent	mit	mir	zichen	heim	vnd	kürtzent	mir	vnd	dem	künig	vnser	weile	hoffirent	mir	vnd	dem	künige	-	-	-	-	-	-	-	mein	her	was	ir	von	im	begeren	seit	auff	mein	ayd	des	muß	er	eüch	-	geweren	sy	zugent	mit	ein	ander	durch	ein	auwe	-	da	zug	alexander	in	einem	pflug	in	schauet	-	-	an	sein	fraue	sy	grüsset	yn	mit	worten	klug	die	kutten	zug	sy	für	mit	fleisse	sy	-	-	kamen	für	deß	edeln	küniges	veste	der	edell	künig	yn	entgegen	gieng	allso	mit	seinen	gestten	yn	-	grossem	gespöet	er	sy	empfing	der	künig	-	der	-	sprach	-	-	das	hemde	das	ist	noch	weiß	-	der	ritter	sprach	herre	mein	-	-	-	-	die	rechten	warheit	muß	ich	eüch	veryechen	sy	wolt	nit	dun	-	den
C1	machen	pilgern	sie	sprach	,,ich	wer	gern	vber	meer	er	nam	jr	roß	vnd	gab	jm	ein	haber	messe	{\dfootnote{\textit{hâbere	,hafer	\textit	hol	oder	gewichtsmaß	die	fraw	gieng	ein	der	ritter	was	-	-	zuo	tisch	gesessen	er	bot	der	frawen	da	den	weyn	vnd	sprach	,,herr	woellet	jr	mit	vns	essen	sie	antwort	jm	,,mit	zuechten	fein	der	zerung	hab	ich	daheim	-	vergessen	der	zerung	\edtext{so<l	jch	nit	vil	han	hie	noch	daheimen	-	in	meyner	gewalte	ich	muoß	alle	stund	in	sorgen	stan	also	sol	ich	den	meinen	orden	halten	{\dfootnote{christusnachfolge	in	armut	typisch	für	bettelorden	insb	der	franziskaner	(vgl	dazu	22,5	der	ritter	begunt	sagen	vor	jn	allen	er	sprach	,,herr	sitzet	heran	dz	mal	wil	ich	dem	-	-	-	-	-	-	wirt	für	euch	bezalen	die	fraw	die	aß	vnd	tranck	-	-	mit	schalle	vnd	macht	jr	kuertzweil	-	also	vil	wol	vor	den	herren	allen	alda	mit	jrem	seitenspil	-	das	thet	dem	ritter	also	wol	gefallen	sie	hieß	den	wirt	jr	seitenspil	pringen	-	sie	-	die	lauten	am	ersten	-	-	-	-	-	schluog	darein	kund	-	sie	wol	singen	-	-	ein	grosser	tantz	sich	da	erhuob	das	\edtext{haußgesind	was	sie	loben	alles	-	der	ritter	sprach	,,lieber	herre	-	wo	woelt	jr	hyn	das	solt	jr	mir	sagen	sie	sprach	,,ich	wer	gern	vber	meere	mir	stat	meyn	sin	hyn	zuo	dem	heyligen	grabe	so	foercht	-	ich	moeg	mich	nit	-	-	-	-	-	-	-	-	-	erneren	der	ritter	sprach	,,so	ziehet	mit	mir	-	ich	wil	euch	\edtext{ein	vnd	auß}{\cfootnote{uß	vnd	yn	E1	verzeren	%BIS	HIER	MIT	E1	erster	tag	sie	begunden	mit	eynander	zum	schiff	hyn	-	eile	der	kaufleut	waren	also	vil	sie	-	-	kuertzet	jn	die	weyle	also	mit	jrem	seyttenspiel	sie	kamen	vber	meer	mit	freuden	die	kaufleut	wurden	jre	kauffmanschatz	außtragen	eyner	-	-	auff	der	ander	ab	sie	war	den	ritter	fragen	,,herr	welchs	ist	der	weg	zum	heyligen	grab	oder	wenn	muessen	wir	vns	scheyden	-	-	-	der	ritter	sprach	-	,,herre	meyn	jr	solt	noch	ein	monat	bey	vns	bleyben	vnd	solt	mit	mir	ziehen	heym	-	-	-	-	-	-	vnd	kuertzen	-	mir	vnd	dem	kuenig	vnser	weylen	hofieret	mir	vnd	dem	kuenig	mein	herr	was	jr	von	jm	begeren	seyt	muoß	-	-	-	-	-	-	-	-	sie	zugen	mit	eynander	-	durch	eyn	-	awe	da	zog	alexander	in	eynem	-	pfluog	-	jn	schawet	an	seyn	frawe	sie	gruesset	jn	mit	worten	kluog	-	-	die	kutten	zog	sie	fuer	mit	fleyß	sie	kamen	fuer	des	edlen	kuenigs	feste	der	edel	kuenig	jn	entgegen	gieng	also	mit	den	seynen	geste	in	grossem	-	-	spot	-	er	jn	empfieng	der	kuenig	sprach	-	-	,,das	hembd	-	ist	noch	weiß	-	der	ritter	sprach	,,herre	meyn	-	-	-	-	die	rechten	warheyt	muoß	ich	euch	veriehen	sie	wolt	nicht	-	thuon	den
E2	-	-	sie	sprach	ich	wer	gern	über	mör	er	nam	jr	roß	-	gab	im	-	-	-	-	-	-	-	-	-	-	-	-	ein	habermessen	d	heidnisch	ritter	wz	zuo	tisch	gesessen	er	bott	der	frawen	auch	den	wein	herr	wend	jhz	auch	mit	mir	-	essen	sie	antwort	jhm	mit	worten	fein	der	meinen	-	-	-	-	-	-	zerung	soll	ich	lützel	-	han	hoer	vn	dort	daheim	in	meim	gewalte	ich	muoß	allzeit	inn	-	sorgen	stonn	vmb	das	ich	-	meinen	orden	redlich	halte	-	-	-	-	-	-	-	-	-	-	-	der	ritter	-	-	-	-	-	-	sprach	herr	sitzend	an	diß	male	vnd	seind	gantz	aller	sorgen	frey	das	ich	den	wirt	für	euch	vn	für	mich	zale	sie	saß	zuo	tisch	mit	traurigklichem	hertzen	jedoch	treib	sie	der	kurtzweil	-	vil	mit	züchtigklichem	schertze	so	gar	mit	mancherhande	spil	-	-	das	thet	dem	ritter	recht	wolgefallen	-	sie	hieß	den	wirt	jr	seitenspil	herbringen	-	-	-	-	-	am	ersten	sie	-	die	-	laut	schluog	darzuo	kundt	sie	-	woll	singen	sie	huob	ein	dantz	mit	rechtem	fuog	-	das	haußgesind	gund	sie	loben	mit	schallen	der	ritter	sprach	mein	lieber	herr	wo	wöllen	jr	hin	das	sollen	jr	mir	sagen	sie	sprach	ich	wer	gern	über	mör	zuom	heiligen	grab	-	-	-	-	-	-	so	darff	ich	-	-	mich	nit	wagen	ich	förcht	gar	seer	ich	mög	mich	nicht	erneren	der	ritter	sprach	reiten	-	mit	mir	fürwar	ich	will	euch	auß	vnd	einverzeren	sie	ritten	hin	gen	-	-	-	-	-	-	-	-	-	-	-	schiff	gunden	sie	eile	darinne	sassend	kauffleüt	vill	sie	-	kürtzet	-	jhn	die	weilen	alda	mit	jhrenr	seytenspil	-	sie	kamen	über	meer	mit	grossen	freüden	die	kauffleüt	jre	schätz	außtruogen	ye	-	einer	auff	der	ander	ab	sie	ward	den	ritter	fragen	wölchs	-	ist	der	weg	zuom	heyligen	grab	<b>alde	müsen	mir	-	vns	von	einander	-	scheiden	der	ritter	sprach	zart	herre	mein	jr	müssen	noch	ein	monat	bey	mir	bleiben	jhr	sollen	mit	mir	reitten	heim	vor	künig	machomet	ewer	kurtzweil	triben	vnd	kürtzet	-	mir	die	zeit	vn	meinem	herren	-	-	-	-	-	-	-	was	jr	von	jm	begeren	seind	ich	sprich	für	war	das	wirt	er	euch	geweren	sie	ritten	heim	-	-	durch	ein	grüne	awe	da	-	alexander	zoch	in	dem	pfluog	da	jn	ersach	die	frauwe	-	sie	grüsset	jhn	mit	worten	kluog	sie	zoch	die	kutten	für	-	-	mit	gantzem	fleisse	kamenheim	für	künig	machomets	veste	-	der	künig	ihm	-	entgegen	gieng	mit	jhm	sein	frembde	geste	den	ritter	er	mit	spot	entpfieng	er	-	-	-	-	sprach	zuo	jm	das	hembd	-	ist	noch	gar	weisse	der	ritter	sprach	zuom	künig	gar	schon	gnädiger	herr	die	-	warheit	muoß	ich	jehen	-	sie	wolt	nit	meinen	-	-


A1	willen	-	mein	kein	vester	weib	hab	ich	mein	tag	nie	gesechen	solt	ich	sy	-	dan	dar	zu	hon	getzungen	-	-	-	-	-	so	waren	der	edeln	fründ	so	fil	mit	dem	-	leben	-	-	wer	ich	-	von	-	mentz	nit	-	kumen	der	künig	der	-	sprach	die	rede	lassen	wir	fallen	grosse	freüd	wellen	wir	fachen	an	also	-	-	-	-	mit	reichen	schalle	wannen	bringst	du	den	orden	man	was	abenteüre	hat	dir	der	münich	getriben	der	ritter	sprach	herr	das	will	ich	eüch	gern	sagen	er	ist	der	abentteürist	man	den	ich	bey	meinen	tagen	auff	erden	nie	gesechen	hon	-	-	er	hat	mir	vil	der	langen	weil	vertriben	er	ist	der	abenteürist	man	als	ich	in	mit	meinen	au.gen	hab	gesehen	der	alle	saitenspil	so	wol	kan	er	kan	wol	sprechen	-	singen	vnd	auch	iechen	an	eürern	hoff	kundt	ich	wol	gedencken	was	er	von	eüch	begeren	wirt	auff	meinen	ayd	das	solt	ir	ym	schenken	-	der	künig	sprach	das	wellen	wir	-	gern	hörn	wy	sein	kürtzweile	hab	ein	gestalt	kan	er	vns	früden	meren	es	sol	ym	werden	wol	betzalt	die	frau	die	sprach	gnad	edler	künig	vnd	herre	die	frau	begund	ir	saitenspil	her	bringen	sy	die	lautten	zum	ersten	schlug	dar	ein	kunt	-	sy	wol	singen	-	vil	grosser	freüdt	sich	da	erhub	die	frau	gedacht	mein	freüde	wirt	mir	noch	mere	sy	nam	die	harpffen	in	ir	handt	die	saitten	kundt	sy	all	sambt	wol	greiffen	dar	nach	nam	sy	die	geygen	behent	die	kunt	-	sy	-	-	ans	-	der	massen	wol	erstreichen	der	künig	sprach	seitt	frölich	lieber	herre	weß	ir	von	vns	begeren	seit	auff	vnser	treü	deß	wellen	wir	eüch	geberen	der	monet	vergieng	so	gar	in	kurtzen	zeiten	des	nam	die	frau	gar	eben	war	die	herrschafft	begunde	zu	reitten	vnd	die	da	warent	kammen	-	dar	die	-	frau	nam	deß	ritters	eben	ware	sy	-	sprach	-	herr	ir	solt	mir	vrlaub	geben	es	nachet	gar	ein	heilige	zeit	ich	muß	meins	ordens	pflegen	was	ist	der	lon	den	man	mir	geit	der	ritter	sprach	das	will	ich	eüch	erfaren	der	ritter	nam	deß	künigs	ware	sy	begunden	sich	mit	einander	-	bedencken	sy	zugen	ir	ein	pferd	-	-	dar	vnd	-	tausent	güldin	wolten	sy	ir	schenken	die	frau	sprach	nain	-	-	-	-	der	gab	ist	mir	keine	eben	ich	tar	nit	reiten	hoe	ros	-	-	-	-	-	kein	par	gelt	dörffet	ir	-	mir	nit	geben	-	die	frau	sprach	herre	gebent	mir	einen	cristen	man	der	mir	ein	getreür	bruder	werre	mit	dem	ich	dörffte	wandern	-	der	weg	wirt	mir	allein	zw	schwere	der	ritter	sprach	nemmet	ein	der	haist	alexander	der	künig	sprach	herre	merckent	vns	gar	eben	gond	auch	-	selber	zu	dem	pfluge	lugent	welicher	eüch.sey	-	eben	da	-	vindet	-	ir	wol	eüern	fug	den	nemett	der	soll
C1	willen	-	mein	keyn	fester	weyb	hab	ich	mein	tag	nie	gesehen	solt	ich	-	-	-	-	-	-	-	-	sie	darzuo	haben	gezwungen	so	waren	der	edlen	freund	so	vil	das	-	ich	-	von	metz	-	-	-	-	-	-	nit	were	kumen	-	-	der	kuenig	sprach	,,die	red	laß	wir	falle	groß	freud	woellen	wir	fahen	an	also	-	-	-	-	mit	reychem	schalle	wannen	pringstu	den	ordens	-	man	was	abentheuer	hat	dir	der	muench	getriben	der	ritter	sprach	,,das	wil	ich	euch	-	-	sagen	er	ist	der	abentheuerlichst	man	den	ich	bey	meinen	tagen	auff	erdich	ye	gesehen	han	-	-	er	hat	mir	vil	der	langen	weil	vertriben	er	ist	der	abentheuerlichst	man	als	ich	mit	meynen	-	augen	hab	gesehen	der	alle	seyttenspil	-	wol	kan	er	kan	wol	sprechen	-	singen	vnd	iehen	-	an	ewern	hoff	kund	ich	wol	gedencken	was	er	von	euch	begern	wirt	auff	meinen	eyd	das	solt	jr	jm	-	schencken	der	kuenig	sprach	,,das	woellen	wir	hoeren	gern	wie	seyn	kuertzweyl	-	hab	ein	gestalt	kan	er	vns	freuden	meren	es	sol	jm	werden	wol	bezalt	die	fraw	-	sprach	,,gnad	edler	kuenig	vnd	herre	sie	thet	ir	seyttenspil	pringen	-	-	sie	die	lauten	zum	ersten	schluog	darein	kunt	-	sie	-	wol	singen	-	vil	freud	-	sich	da	erhuob	die	fraw	dacht	,,meyn	freud	wirt	mir	noch	mere	sie	nam	die	harpffen	in	die	hend	die	seiten	kund	sie	allsampt	greyffen	darnach	-	-	-	nam	sie	die	geigen	behend	die	-	kund	-	sie	-	auß	-	der	massen	wol	streichen	der	kuenig	sprach	,,seyt	froelich	lieber	herre	was	jr	von	vns	begeren	seyt	auff	vnser	trew	des	woel	wir	euch	gewere	das	monat	vergieng	so	gar	in	kuertzen	zeiten	des	nam	die	fraw	gar	eben	war	die	herschafft	begunt	zu	reiten	vnd	die	do	waren	kumen	-	dar	die	-	fraw	nam	des	ritters	eben	ware	-	sie	sprach	-	,,herr	jr	solt	mir	vrlaub	geben	es	nahet	gar	ein	heilige	zeit	ich	muoß	meins	orden	pflegen	was	ist	der	lon	den	man	mir	geit	der	ritter	sprach	,,das	wil	ich	euch	erfaren	der	ritter	nam	des	kuenigs	war	sie	begunden	sich	mit	einander	-	bedencken	sie	zugen	jr	ein	-	pferdt	-	dar	vnd	-	tausent	guelden	wolten	sie	ihr	-	schencken	-	-	-	-	die	fraw	sprach	der	gab	ist	mir	keyne	eben	ich	darff	nit	reyten	hohe	roß	keyn	bargelt	doerfft	jr	mir	-	-	geben	die	fraw	sprach	-	,,herr	gebt	mir	-	eyn	christen	manne	-	-	-	-	-	der	mir	ein	getrewer	bruoder	wer	mit	dem	ich	doerfft	wandre	-	der	weg	wirt	mir	alleyn	zuo	schwer	der	ritter	sprach	,,nempt	ein	der	heyßt	alexander	der	kuenig	sprach	,,herr	mercket	vns	gar	eben	geet	auch	-	selber	zuo	dem	pfluog	luoget	welcher	euch	sey	eben	-	-	findet	jr	-	den	ewern	fuog	den	nempt	der	sol
